"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 04, 2019","19,200.36","18,948.46","19,226.85","18,883.33","-","1.34%"
"Oct 03, 2019","18,947.00","18,944.55","18,980.72","18,683.67","-","0.02%"
"Oct 02, 2019","18,944.06","19,441.02","19,441.02","18,913.72","-","-2.56%"
"Oct 01, 2019","19,441.02","19,448.92","19,517.88","19,340.42","-","-0.04%"
"Sep 30, 2019","19,447.97","19,483.24","19,509.13","19,396.54","-","-0.18%"
"Sep 27, 2019","19,483.33","19,609.46","19,653.73","19,434.66","-","-0.64%"
"Sep 26, 2019","19,609.46","19,702.56","19,752.56","19,521.35","-","-0.48%"
"Sep 25, 2019","19,704.47","19,543.65","19,755.04","19,525.32","-","0.82%"
"Sep 24, 2019","19,543.78","19,418.83","19,574.01","19,417.55","-","0.64%"
"Sep 23, 2019","19,419.15","19,407.95","19,449.08","19,268.99","-","0.05%"
"Sep 20, 2019","19,408.55","19,248.78","19,447.55","19,231.39","-","0.83%"
