"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 09, 2019","2,296.22","2,275.60","2,301.75","2,275.60","-","0.92%"
"Oct 08, 2019","2,275.33","2,288.88","2,294.62","2,269.38","-","-0.59%"
"Oct 07, 2019","2,288.92","2,333.98","2,333.98","2,284.58","-","-1.93%"
"Oct 04, 2019","2,333.87","2,311.89","2,333.87","2,303.59","-","0.95%"
"Oct 03, 2019","2,311.85","2,288.90","2,311.85","2,265.47","-","1.01%"
"Oct 02, 2019","2,288.83","2,334.87","2,334.87","2,282.04","-","-1.99%"
"Oct 01, 2019","2,335.20","2,344.94","2,345.83","2,324.49","-","-0.42%"
"Sep 30, 2019","2,344.99","2,322.27","2,346.82","2,319.99","-","0.98%"
"Sep 27, 2019","2,322.27","2,318.39","2,329.18","2,313.45","-","0.17%"
"Sep 26, 2019","2,318.39","2,305.75","2,322.03","2,305.55","-","0.55%"
"Sep 25, 2019","2,305.67","2,311.90","2,311.90","2,285.31","-","-0.29%"
"Sep 24, 2019","2,312.26","2,319.81","2,327.99","2,304.47","-","-0.33%"
"Sep 23, 2019","2,319.80","2,329.57","2,329.57","2,310.79","-","-0.42%"
"Sep 20, 2019","2,329.62","2,330.61","2,333.76","2,310.75","-","-0.05%"
"Sep 19, 2019","2,330.76","2,299.11","2,341.74","2,299.11","-","1.39%"
"Sep 18, 2019","2,298.71","2,283.20","2,298.71","2,275.15","-","0.69%"
"Sep 17, 2019","2,282.92","2,251.50","2,284.11","2,245.92","-","1.40%"
"Sep 16, 2019","2,251.50","2,268.04","2,270.33","2,237.22","-","-0.72%"
"Sep 13, 2019","2,267.89","2,290.84","2,296.80","2,259.47","-","-1.00%"
"Sep 12, 2019","2,290.81","2,286.05","2,302.57","2,275.76","-","0.21%"
"Sep 11, 2019","2,286.00","2,231.99","2,286.14","2,231.98","-","2.45%"
"Sep 10, 2019","2,231.29","2,230.03","2,231.29","2,209.65","-","0.06%"
